pulled_date,project,record,sector,metric,value,unit,period,source_name,source,source_relationship,confidence,notes
2026-06-10,Curve,CRV token,Spot,Market Cap,322669161.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Aerodrome,AERO token,Spot,Market Cap,315578405.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,EtherFi,ETHFI token,Asset Management,Market Cap,260716594.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Falcon,FF token,Asset Management,Market Cap,217873167.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,LayerZero,ZRO token,Infra,Market Cap,207663454.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Pendle,PENDLE token,Derivatives,Market Cap,202749916.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Maple,SYRUP token,Tokenization,Market Cap,154215971.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Centrifuge,CFG token,Tokenization,Market Cap,74255747.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Kamino,KMNO token,Lending,Market Cap,67962414.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Euler,EUL token,Lending,Market Cap,20583297.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Aave,Aave V3,Lending,Outstanding Borrows,9523838453.16,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/aave-v3,third_party,high,Outstanding borrows (current stock) from DefiLlama borrowed TVL; not daily new-borrow flow.
2026-06-10,Morpho,Morpho Blue,Lending,Outstanding Borrows,3407499686.24,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/morpho-blue,third_party,high,Outstanding borrows (current stock) from DefiLlama borrowed TVL; not daily new-borrow flow.
2026-06-10,Jupiter,Jupiter Lend,Lending,Outstanding Borrows,784456961.38,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/jupiter-lend,third_party,medium,Outstanding borrows (current stock) from DefiLlama borrowed TVL; not daily new-borrow flow.
2026-06-10,Sky,Sky USDS,Asset Management,Stablecoin Supply,8444945099.31,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,"Circulating stablecoin supply; product metric, not token market cap."
2026-06-10,Ethena,Ethena USDe,Asset Management,Stablecoin Supply,4479447416.62,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,"Circulating stablecoin supply; product metric, not token market cap."
2026-06-10,Ondo,Ondo USDY,Tokenization,Stablecoin Supply,2143774047.54,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,Tokenized yield-asset supply via DefiLlama stablecoins.
2026-06-10,Falcon,Falcon USDf,Asset Management,Stablecoin Supply,1295992851.37,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,medium,Circulating stablecoin supply; reserve attestations need separate review.
2026-06-10,Sky,Sky USDS,Asset Management,Stablecoin Supply,18046335.91,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,"Circulating stablecoin supply; product metric, not token market cap."
2026-06-10,Sky,Sky USDS,Asset Management,Stablecoin Supply,514013.69,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,"Circulating stablecoin supply; product metric, not token market cap."
2026-06-10,Sky,Sky USDS,Asset Management,Stablecoin Supply,100771.75,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,"Circulating stablecoin supply; product metric, not token market cap."
2026-06-10,Sky,Sky USDS,Asset Management,Stablecoin Supply,97253.03,USD,current,DefiLlama stablecoins,https://stablecoins.llama.fi/stablecoins,third_party,high,"Circulating stablecoin supply; product metric, not token market cap."
2026-06-10,Aave,Aave V3,Lending,TVL,11509605625.31,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/aave-v3,third_party,high,Primary Aave MVP lending record.
2026-06-10,Morpho,Morpho Blue,Lending,TVL,6382520565.26,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/morpho-blue,third_party,high,Curator data needs Morpho-native or Dune source.
2026-06-10,Sky,Sky Lending,Lending,TVL,5728200632.31,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/sky-lending,third_party,high,Lending/CDP record; APY and Agent metrics need native source checks.
2026-06-10,Ethena,Ethena USDe,Asset Management,TVL,4479450475.64,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/ethena-usde,third_party,high,USDe-specific record; reserves and APY need native source checks.
2026-06-10,Ondo,Ondo Yield Assets,Tokenization,TVL,2642687847.08,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/ondo-yield-assets,third_party,high,Good tokenized-assets starter record.
2026-06-10,Uniswap,Uniswap V3,Spot,TVL,1419555356.83,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/uniswap-v3,third_party,high,Version-specific record; do not silently blend with V2/V4.
2026-06-10,Pendle,Pendle,Derivatives,TVL,1135063821.32,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/pendle,third_party,high,PT/YT volume and vePENDLE yield require separate source discovery.
2026-06-10,Ondo,Ondo Global Markets,Tokenization,TVL,1006456474.11,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/ondo-global-markets,third_party,medium,Separate Ondo product; confirm MVP scope.
2026-06-10,Ethena,Ethena USDtb,Asset Management,TVL,993570450.33,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/ethena-usdtb,third_party,medium,Separate Ethena stablecoin product.
2026-06-10,Jupiter,Jupiter Lend,Lending,TVL,844535409.21,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/jupiter-lend,third_party,medium,Separate product record; not aggregator usage.
2026-06-10,Uniswap,Uniswap V2,Spot,TVL,696603558.13,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/uniswap-v2,third_party,high,Version-specific legacy liquidity record.
2026-06-10,Jupiter,Jupiter Perpetual Exchange,Derivatives,TVL,627046637.16,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/jupiter-perpetual-exchange,third_party,medium,Perps product record; derivatives overview access may be restricted.
2026-06-10,Uniswap,Uniswap V4,Spot,TVL,614549113.2,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/uniswap-v4,third_party,high,Version-specific record; aggregation rule needs to stay visible.
2026-06-10,Jupiter,Jupiter Staked SOL,Asset Management,TVL,349107862.8,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/jupiter-staked-sol,third_party,medium,Liquid-staking product record.
2026-06-10,Hyperliquid,Hyperliquid HLP,Derivatives,TVL,315012506.57,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/hyperliquid-hlp,third_party,medium,HLP-specific record; not total Hyperliquid perps activity.
2026-06-10,Hyperliquid,Hyperliquid Spot Orderbook,Derivatives,TVL,175891761.09,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/hyperliquid-spot-orderbook,third_party,medium,Spot-orderbook record; keep separate from HLP and perps.
2026-06-10,Aerodrome,Aerodrome Slipstream,Spot,TVL,153952042.75,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/aerodrome-slipstream,third_party,high,Concentrated-liquidity record; keep separate from V1 unless labeled.
2026-06-10,Sky,Sky Money,Asset Management,TVL,122768574.18,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/sky-money,third_party,medium,Separate Sky money product record.
2026-06-10,Aerodrome,Aerodrome V1,Spot,TVL,111286186.05,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/aerodrome-v1,third_party,high,V1 record; keep version labels.
2026-06-10,Aave,Aave V4,Lending,TVL,108474335.21,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/aave-v4,third_party,medium,V4 hub/spoke detail still needs native source discovery.
2026-06-10,Sky,Sky RWA,Tokenization,TVL,84089151.92,USD,current,DefiLlama protocol,https://api.llama.fi/protocol/sky-rwa,third_party,medium,Separate Sky RWA record.
2026-06-10,Aave,AAVE token,Lending,Token Price,61.83,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Hyperliquid,HYPE token,Derivatives,Token Price,54.35,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Uniswap,UNI token,Spot,Token Price,2.4,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Morpho,MORPHO token,Lending,Token Price,2.03,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Pendle,PENDLE token,Derivatives,Token Price,1.19,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Ethena,USDe token,Asset Management,Token Price,1.0,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Euler,EUL token,Lending,Token Price,0.85,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,LayerZero,ZRO token,Infra,Token Price,0.82,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Virtuals,VIRTUAL token,AI,Token Price,0.55,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Ondo,ONDO token,Tokenization,Token Price,0.34,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Aerodrome,AERO token,Spot,Token Price,0.33,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,EtherFi,ETHFI token,Asset Management,Token Price,0.3,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Curve,CRV token,Spot,Token Price,0.21,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Centrifuge,CFG token,Tokenization,Token Price,0.2,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Canton,CC token,Infra,Token Price,0.16,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Jupiter,JUP token,Spot and Derivatives,Token Price,0.15,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Maple,SYRUP token,Tokenization,Token Price,0.13,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Falcon,FF token,Asset Management,Token Price,0.08,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Ethena,ENA token,Asset Management,Token Price,0.07,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Sky,SKY token,Lending,Token Price,0.05,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
2026-06-10,Kamino,KMNO token,Lending,Token Price,0.01,USD,current,CoinGecko markets,"https://api.coingecko.com/api/v3/coins/markets?vs_currency=usd&ids=aave,aerodrome-finance,canton-network,centrifuge-2,curve-dao-token,ethena,ethena-usde,ether-fi,euler,falcon-finance-ff,hyperliquid,jupiter-exchange-solana,kamino,layerzero,morpho,ondo-finance,pendle,sky,syrup,uniswap,virtual-protocol&order=market_cap_desc&per_page=250&page=1&sparkline=false&price_change_percentage=24h%2C7d%2C30d%2C1y",third_party,high,Token-level market metric from CoinGecko; do not treat as protocol/product usage.
